IP Address,Port,Country,Anonymity,Speed
54.38.242.224,999,ID,Elite (HIA),2ms
38.127.172.23,8080,DE,Elite (HIA),82ms
1.2.214.8,5678,CN,Elite (HIA),2ms
38.7.197.4,45708,US,Elite (HIA),2ms
128.199.238.188,44844,BR,Elite (HIA),2ms
36.91.233.114,52119,CL,Elite (HIA),5ms
173.249.2.186,20183,SC,Elite (HIA),2ms
27.19.223.228,31337,RU,Elite (HIA),1ms
192.163.252.85,36902,UA,Elite (HIA),1ms
201.76.122.177,3080,BR,Elite (HIA),2ms
181.114.232.59,1080,CZ,Elite (HIA),2ms
197.234.13.52,31337,DE,Elite (HIA),3ms
149.154.69.203,5678,US,Elite (HIA),82ms
193.105.124.46,15080,JP,Elite (HIA),2ms
186.251.255.73,80,DE,Elite (HIA),2ms
46.167.234.141,3030,UA,Elite (HIA),1ms
157.230.111.195,31979,ID,Elite (HIA),2ms
199.60.103.160,4153,US,Elite (HIA),2ms
160.16.125.237,5678,SG,Elite (HIA),2ms
51.77.65.164,11537,RU,Elite (HIA),2ms
82.207.37.180,3128,SG,Elite (HIA),10ms
202.165.46.14,1080,US,Elite (HIA),83ms
38.127.179.249,4153,SC,Elite (HIA),2ms
188.166.239.48,80,US,Elite (HIA),2ms
95.79.111.39,4145,ID,Elite (HIA),1ms
110.34.166.180,4145,CN,Elite (HIA),3ms
172.67.181.144,8080,US,Elite (HIA),1ms
197.234.13.54,44844,ES,Elite (HIA),86ms
174.64.199.82,80,FR,Elite (HIA),2ms
182.253.172.111,3352,BR,Elite (HIA),3ms
171.80.65.72,16379,GB,Elite (HIA),3ms
67.205.132.249,5678,IN,Elite (HIA),2ms
80.26.55.178,80,DE,Elite (HIA),1ms
51.158.124.167,35448,TH,Elite (HIA),3ms
186.250.177.49,80,ID,Elite (HIA),2ms
185.162.231.254,4145,DE,Elite (HIA),2ms
167.71.238.48,5678,SG,Elite (HIA),4ms
45.14.174.148,16787,CN,Elite (HIA),2ms
110.77.232.134,44590,CN,Elite (HIA),3ms
182.253.159.166,10109,US,Elite (HIA),2ms
159.69.106.105,10109,ID,Elite (HIA),2ms
159.89.206.252,7497,RU,Elite (HIA),1ms
220.249.79.138,1080,TH,Elite (HIA),87ms
220.249.79.138,9150,CA,Elite (HIA),2ms
45.76.79.7,4145,BR,Elite (HIA),88ms
103.132.54.54,10181,IN,Elite (HIA),82ms
109.195.187.178,31337,TH,Elite (HIA),2ms
101.51.83.64,1080,TH,Elite (HIA),1ms
138.197.138.160,8213,IN,Elite (HIA),5ms
186.251.255.61,5678,US,Elite (HIA),2ms
103.47.93.211,52195,IN,Elite (HIA),1ms
14.207.15.77,39593,IN,Elite (HIA),2ms
182.53.129.19,4145,ME,Elite (HIA),2ms
103.60.187.1,4145,IN,Elite (HIA),2ms
206.192.226.90,56671,US,Elite (HIA),2ms
103.12.246.113,8444,FI,Elite (HIA),4ms
103.105.40.65,39319,BD,Elite (HIA),2ms
213.149.103.132,3068,RU,Elite (HIA),2ms
143.244.140.236,4673,CN,Elite (HIA),2ms
173.255.202.28,62134,US,Elite (HIA),1ms
65.21.150.198,28643,IN,Elite (HIA),3ms
115.127.103.82,41679,ID,Elite (HIA),2ms
95.182.121.73,54571,RU,Elite (HIA),2ms
175.173.223.104,5678,BR,Elite (HIA),3ms
66.42.224.229,7497,UA,Elite (HIA),2ms
139.59.6.54,31476,US,Elite (HIA),2ms
210.210.154.61,13959,US,Elite (HIA),2ms
188.120.248.106,23456,TH,Elite (HIA),2ms
170.244.64.12,5432,SG,Elite (HIA),1ms
185.25.119.15,4145,NL,Elite (HIA),2ms
75.119.200.27,8080,TR,Elite (HIA),81ms
45.196.144.159,80,KR,Elite (HIA),2ms
101.51.88.247,4145,NL,Elite (HIA),83ms
192.46.229.111,1080,BR,Elite (HIA),2ms
188.114.99.37,8001,DE,Elite (HIA),2ms
185.169.181.12,4145,DE,Elite (HIA),2ms
61.74.18.133,14503,VN,Elite (HIA),2ms
185.207.205.134,12001,CA,Elite (HIA),1ms
143.202.227.51,35528,CN,Elite (HIA),3ms
188.40.94.107,80,US,Elite (HIA),3ms
159.69.208.32,2829,TW,Elite (HIA),2ms
202.92.4.113,14548,KE,Elite (HIA),2ms
104.17.37.235,4145,BD,Elite (HIA),2ms
117.26.40.109,5678,SE,Elite (HIA),5ms
74.208.65.165,1080,US,Elite (HIA),3ms
111.249.151.132,1080,SC,Elite (HIA),2ms
197.248.249.147,46800,US,Elite (HIA),2ms
103.234.27.153,4145,FR,Elite (HIA),2ms
70.34.222.80,10053,SC,Elite (HIA),2ms
75.119.200.56,8898,CN,Elite (HIA),2ms
197.234.13.56,4145,IN,Elite (HIA),3ms
144.202.5.48,8060,US,Elite (HIA),5ms
92.222.237.95,5678,CN,Elite (HIA),2ms
197.234.13.32,10117,BR,Elite (HIA),87ms
47.114.81.218,1080,CN,Elite (HIA),1ms
175.101.18.21,5678,TH,Elite (HIA),6ms
104.156.225.134,9999,BD,Elite (HIA),3ms
27.153.201.170,4145,BD,Elite (HIA),2ms
186.208.19.61,4145,EE,Elite (HIA),2ms
171.35.172.147,4145,IQ,Elite (HIA),2ms
110.77.232.174,4153,TH,Elite (HIA),8ms
202.40.188.201,43051,AM,Elite (HIA),1ms
27.147.139.73,8080,SG,Elite (HIA),3ms
193.40.176.50,5678,CA,Elite (HIA),2ms
185.20.26.41,443,US,Elite (HIA),3ms
180.183.204.143,80,CA,Elite (HIA),1ms
37.252.86.97,60512,CG,Elite (HIA),82ms
43.134.237.216,80,US,Elite (HIA),1ms
104.20.205.191,4145,CA,Elite (HIA),3ms
159.223.71.71,4003,CY,Elite (HIA),2ms
173.177.85.227,80,KE,Elite (HIA),2ms
102.64.116.1,80,NG,Elite (HIA),1ms
104.238.205.68,5678,US,Elite (HIA),1ms
104.25.115.125,5678,US,Elite (HIA),1ms
203.13.32.218,12551,MV,Elite (HIA),3ms
196.216.67.2,10180,FR,Elite (HIA),3ms
197.255.253.33,1080,AR,Elite (HIA),2ms
149.20.253.107,52407,ID,Elite (HIA),82ms
216.107.129.135,49017,US,Elite (HIA),5ms
36.255.104.17,4153,CN,Elite (HIA),3ms
51.254.49.255,4145,US,Elite (HIA),2ms
190.111.238.127,8902,US,Elite (HIA),2ms
27.123.1.36,10297,CA,Elite (HIA),2ms
184.181.217.220,46116,KE,Elite (HIA),2ms
180.124.152.107,80,ID,Elite (HIA),82ms
104.129.205.9,5678,PL,Elite (HIA),2ms
134.122.26.44,80,US,Elite (HIA),2ms
104.17.66.69,5678,PL,Elite (HIA),2ms
41.60.233.97,12551,US,Elite (HIA),2ms
125.161.141.186,1080,BR,Elite (HIA),83ms
89.186.1.169,51080,NL,Elite (HIA),1ms
149.20.253.77,26269,US,Elite (HIA),12ms
31.172.189.205,54126,TH,Elite (HIA),3ms
159.65.253.201,19527,US,Elite (HIA),2ms
187.95.82.57,4145,MX,Elite (HIA),85ms
188.166.15.142,443,BR,Elite (HIA),2ms
173.230.147.173,999,US,Elite (HIA),2ms
1.10.133.155,31337,RU,Elite (HIA),3ms
43.135.159.78,54321,IN,Elite (HIA),1ms
187.190.118.183,22222,CN,Elite (HIA),2ms
186.251.255.177,4153,US,Elite (HIA),1ms
104.129.205.94,1080,US,Elite (HIA),2ms
185.159.131.58,8080,CA,Elite (HIA),2ms
103.133.37.77,41745,NG,Elite (HIA),2ms
119.3.188.87,7497,US,Elite (HIA),2ms
64.26.95.14,5678,FR,Elite (HIA),1ms
192.241.249.237,5678,DE,Elite (HIA),2ms
142.44.241.192,5836,TH,Elite (HIA),2ms
154.113.160.1,1080,ID,Elite (HIA),2ms
75.182.38.113,4145,US,Elite (HIA),3ms
212.83.182.139,8080,US,Elite (HIA),2ms
185.110.124.121,28426,BR,Elite (HIA),2ms
110.77.196.174,11537,AF,Elite (HIA),82ms
202.93.229.2,8080,RU,Elite (HIA),82ms
72.167.55.195,58427,SG,Elite (HIA),2ms
38.127.179.194,1080,ID,Elite (HIA),2ms
138.94.190.138,92,US,Elite (HIA),1ms
103.5.172.242,1080,NL,Elite (HIA),3ms
2.62.139.82,52186,US,Elite (HIA),1ms
8.213.129.15,45534,LV,Elite (HIA),3ms
182.253.159.142,3128,US,Elite (HIA),2ms
75.119.202.247,4145,CN,Elite (HIA),3ms
209.250.248.127,80,RU,Elite (HIA),1ms
104.145.235.200,57114,ID,Elite (HIA),2ms
78.84.136.235,3128,US,Elite (HIA),2ms
162.247.243.29,1080,DE,Elite (HIA),1ms
218.1.142.84,9000,CA,Elite (HIA),1ms
46.61.17.251,3001,SG,Elite (HIA),1ms
202.6.224.51,9050,IR,Elite (HIA),2ms
192.154.194.99,3128,BD,Elite (HIA),1ms
185.202.113.232,5678,ID,Elite (HIA),1ms
198.27.82.161,5678,CA,Elite (HIA),2ms
68.183.232.4,443,CN,Elite (HIA),2ms
185.26.32.93,80,ID,Elite (HIA),87ms
203.76.222.5,61401,TH,Elite (HIA),89ms
202.159.35.25,4145,RU,Elite (HIA),2ms
104.16.105.15,4145,AT,Elite (HIA),2ms
121.13.252.58,8080,ID,Elite (HIA),2ms
103.51.44.41,1455,GB,Elite (HIA),82ms
110.78.149.65,4145,US,Elite (HIA),1ms
194.8.47.6,51724,ES,Elite (HIA),2ms
185.202.7.161,11537,CN,Elite (HIA),3ms
45.112.125.57,5678,TH,Elite (HIA),2ms
184.174.75.86,16144,ID,Elite (HIA),83ms
38.127.179.34,4153,CN,Elite (HIA),2ms
185.19.213.56,5678,FR,Elite (HIA),2ms
47.98.151.6,2080,US,Elite (HIA),3ms
182.52.32.11,5836,IN,Elite (HIA),2ms
220.247.174.42,443,VN,Elite (HIA),12ms
110.42.189.209,4153,US,Elite (HIA),2ms
212.83.136.242,1080,BR,Elite (HIA),2ms
43.135.161.203,12551,IN,Elite (HIA),1ms
116.206.151.198,4145,VE,Elite (HIA),1ms
116.109.68.216,5678,ID,Elite (HIA),86ms
149.20.253.58,8080,MZ,Elite (HIA),2ms
177.125.161.143,4145,CA,Elite (HIA),101ms
103.208.203.1,4153,ID,Elite (HIA),82ms
190.78.86.202,80,US,Elite (HIA),2ms
45.112.125.62,4145,SG,Elite (HIA),2ms
197.235.15.249,80,AR,Elite (HIA),2ms
104.21.218.103,52644,BR,Elite (HIA),2ms
182.253.109.130,5678,IN,Elite (HIA),82ms
172.67.25.204,5678,US,Elite (HIA),2ms
45.77.39.10,1080,US,Elite (HIA),2ms
201.251.155.249,50605,TH,Elite (HIA),2ms
187.85.6.5,80,BR,Elite (HIA),2ms
103.47.93.244,4145,CN,Elite (HIA),1ms
51.81.89.146,3128,IN,Elite (HIA),2ms
143.198.167.240,8060,DE,Elite (HIA),3ms
171.5.12.194,1080,US,Elite (HIA),2ms
189.10.103.98,22273,ES,Elite (HIA),2ms
47.115.162.7,46656,ID,Elite (HIA),2ms
103.47.93.238,31979,IN,Elite (HIA),1ms
62.171.153.119,1080,RO,Elite (HIA),1ms
38.127.179.195,5678,IN,Elite (HIA),2ms
51.77.73.68,47910,US,Elite (HIA),1ms
202.6.224.52,4145,IN,Elite (HIA),83ms
115.240.101.49,27070,TH,Elite (HIA),2ms
185.198.56.73,4153,US,Elite (HIA),27.0s
103.206.225.133,5678,NL,Elite (HIA),1ms
45.43.239.168,12551,US,Elite (HIA),2ms
103.76.188.97,11337,TR,Elite (HIA),1ms
110.77.184.196,8080,TH,Elite (HIA),1ms
149.20.253.104,80,US,Elite (HIA),2ms
217.12.201.56,4153,IN,Elite (HIA),2ms
100.1.140.55,1080,CN,Elite (HIA),2ms
173.213.71.7,42675,PL,Elite (HIA),2ms
110.78.164.188,8004,TR,Elite (HIA),2ms
104.168.87.16,5678,AR,Elite (HIA),1ms
139.59.35.1,3128,CN,Elite (HIA),1ms
47.96.28.170,4145,CN,Elite (HIA),86ms
185.75.161.118,21212,BR,Elite (HIA),2ms
185.132.126.37,1080,DE,Elite (HIA),1ms
186.190.168.62,4145,IN,Elite (HIA),2ms
110.81.64.45,80,CN,Elite (HIA),2ms
123.59.100.242,41363,IN,Elite (HIA),2ms
186.224.225.98,7302,US,Elite (HIA),2ms
167.172.181.111,25150,BZ,Elite (HIA),82ms
103.212.95.253,8205,BD,Elite (HIA),2ms
58.210.196.42,80,US,Elite (HIA),2ms
165.22.209.96,4145,CN,Elite (HIA),2ms
24.14.164.57,12551,US,Elite (HIA),2ms
203.30.191.34,1080,SG,Elite (HIA),2ms
103.35.109.142,11537,EC,Elite (HIA),88ms
149.20.253.103,45337,DE,Elite (HIA),2ms
81.69.243.126,51327,KH,Elite (HIA),2ms
38.127.172.35,14618,CN,Elite (HIA),83ms
209.97.175.231,21776,TH,Elite (HIA),1ms
186.4.247.48,1080,CN,Elite (HIA),84ms
144.76.92.16,13109,US,Elite (HIA),83ms
110.74.208.153,82,TH,Elite (HIA),82ms
106.14.148.126,80,AT,Elite (HIA),4ms
61.7.138.60,4145,CO,Elite (HIA),2ms
111.1.36.166,4153,KR,Elite (HIA),82ms
172.67.127.188,61155,CZ,Elite (HIA),5ms
159.192.253.92,4153,EC,Elite (HIA),2ms
185.202.7.160,36643,SG,Elite (HIA),2ms
190.0.22.34,5678,NL,Elite (HIA),2ms
211.174.105.18,15560,CA,Elite (HIA),95ms
81.201.63.13,9100,TH,Elite (HIA),2ms
190.63.152.118,26589,BG,Elite (HIA),2ms
45.76.182.145,4145,SG,Elite (HIA),2ms
185.92.222.127,4145,DE,Elite (HIA),2ms
157.185.168.87,4153,CZ,Elite (HIA),2ms
1.2.212.35,60006,US,Elite (HIA),2ms
78.83.242.229,1080,DE,Elite (HIA),2ms
110.34.166.179,10086,RS,Elite (HIA),2ms
168.119.209.189,30000,CN,Elite (HIA),2ms
46.28.111.54,6666,DE,Elite (HIA),3ms
168.227.143.64,24138,IN,Elite (HIA),2ms
5.9.173.18,24940,PL,Elite (HIA),2ms
91.226.240.58,45857,AL,Elite (HIA),1ms
122.70.153.17,1088,IR,Elite (HIA),2ms
5.9.149.69,5678,CN,Elite (HIA),1ms
128.199.27.84,9050,ID,Elite (HIA),2ms
46.227.38.1,1080,IR,Elite (HIA),2ms
95.107.183.18,5678,BR,Elite (HIA),2ms
95.38.95.55,1080,SI,Elite (HIA),2ms
58.22.95.34,4153,CN,Elite (HIA),2ms
103.79.152.202,5678,DE,Elite (HIA),82ms
217.219.73.251,57114,MX,Elite (HIA),2ms
177.107.32.149,21966,IQ,Elite (HIA),2ms
213.157.243.196,3128,SE,Elite (HIA),6ms
222.129.35.173,5678,RU,Elite (HIA),2ms
167.86.74.155,8080,RO,Elite (HIA),2ms
201.147.86.225,8080,US,Elite (HIA),2ms
62.201.252.158,8081,CA,Elite (HIA),2ms
46.246.84.11,8800,MM,Elite (HIA),3ms
87.255.13.217,80,BR,Elite (HIA),2ms
188.25.121.203,4145,IN,Elite (HIA),2ms
104.129.206.65,31337,RU,Elite (HIA),2ms
104.19.5.247,1080,BR,Elite (HIA),2ms
103.81.114.182,3600,IN,Elite (HIA),83ms
186.251.255.105,8080,SS,Elite (HIA),1ms
103.47.93.202,4145,FR,Elite (HIA),24.4s
194.113.104.148,60279,US,Elite (HIA),2ms
200.97.76.186,16276,ID,Elite (HIA),82ms
103.59.203.185,443,GB,Elite (HIA),1ms
169.255.136.8,41238,SG,Elite (HIA),2ms
146.59.155.82,3128,US,Elite (HIA),4ms
43.153.52.170,18182,RU,Elite (HIA),86ms
103.207.96.90,51676,US,Elite (HIA),82ms
134.209.29.120,56694,BR,Elite (HIA),3ms
128.199.131.98,31212,CN,Elite (HIA),4ms
104.255.170.89,5678,UA,Elite (HIA),1ms
188.127.236.58,1080,TH,Elite (HIA),2ms
104.238.96.101,1080,CN,Elite (HIA),1ms
201.20.79.18,8080,US,Elite (HIA),3ms
221.219.97.117,1080,TH,Elite (HIA),2ms
194.146.110.228,80,BD,Elite (HIA),1ms
183.89.180.128,4145,BR,Elite (HIA),2ms
123.146.186.38,34432,CN,Elite (HIA),82ms
157.230.210.133,4153,US,Elite (HIA),82ms
1.20.220.79,1080,US,Elite (HIA),3ms
43.250.81.154,5678,ID,Elite (HIA),1ms
170.80.221.153,32505,PL,Elite (HIA),2ms
140.250.93.245,4145,TH,Elite (HIA),2ms
50.47.75.211,7497,US,Elite (HIA),7ms
174.127.155.118,23969,DE,Elite (HIA),2ms
103.210.35.62,5432,IR,Elite (HIA),2ms
194.181.82.37,58351,TH,Elite (HIA),3ms
125.25.33.221,4153,ID,Elite (HIA),2ms
45.196.151.134,5678,US,Elite (HIA),1ms
155.133.83.253,4145,CA,Elite (HIA),2ms
93.126.62.193,64943,DE,Elite (HIA),5ms
113.53.91.10,80,CN,Elite (HIA),2ms
36.92.81.181,8080,BD,Elite (HIA),2ms
72.206.181.97,1080,CA,Elite (HIA),1ms
172.64.86.217,1080,IN,Elite (HIA),2ms
85.199.71.66,80,BR,Elite (HIA),2ms
82.157.234.235,1080,CN,Elite (HIA),82ms
27.147.193.190,4153,TH,Elite (HIA),7ms
172.67.182.38,1080,JP,Elite (HIA),24.9s
103.47.93.196,4145,DE,Elite (HIA),2ms
45.226.0.2,443,US,Elite (HIA),2ms
140.250.150.56,10015,DE,Elite (HIA),
110.78.149.121,11874,TH,Elite (HIA),2ms
43.153.174.4,80,TH,,1ms
94.130.184.102,4153,,Elite (HIA),2ms
45.77.210.72,4153,TH,Elite (HIA),1ms
116.203.28.43,,BG,Elite (HIA),1ms
183.89.249.192,4145,RO,Elite (HIA),6ms
180.183.103.63,8080,US,Elite (HIA),4ms
,1080,DE,Elite (HIA),1ms
61.7.183.101,52700,RS,Elite (HIA),2ms
79.100.14.137,12126,ID,Elite (HIA),1ms
45.138.87.238,1080,BR,Elite (HIA),1ms
64.225.28.9,8089,BR,Elite (HIA),27.8s
85.214.94.105,3629,SG,Elite (HIA),2ms
178.254.157.214,4145,CA,Elite (HIA),4ms
112.78.167.38,443,US,Elite (HIA),1ms
177.85.205.29,80,US,Elite (HIA),1ms
177.70.66.49,8080,BR,Elite (HIA),1ms
129.226.208.98,5138,KE,Elite (HIA),2ms
104.16.108.234,55290,US,Elite (HIA),4ms
130.41.109.158,5678,SG,Elite (HIA),83ms
166.62.52.254,11969,CN,Elite (HIA),2ms
177.73.248.26,7497,TH,Elite (HIA),2ms
41.60.233.182,7302,IN,Elite (HIA),2ms
45.76.15.12,4153,RU,Elite (HIA),3ms
159.65.4.147,40637,BR,Elite (HIA),2ms
111.50.83.20,33427,TH,Elite (HIA),2ms
183.89.9.20,5678,SI,Elite (HIA),2ms
182.75.220.186,5678,PL,Elite (HIA),2ms
37.131.202.95,4153,UA,Elite (HIA),2ms
189.50.129.43,3128,ID,Elite (HIA),2ms
159.192.140.230,4145,CN,Elite (HIA),87ms
93.103.8.183,8080,NP,Elite (HIA),3ms
51.83.230.121,10800,US,Elite (HIA),1ms
109.87.183.226,52480,VG,Elite (HIA),83ms
114.7.30.3,8459,SC,Elite (HIA),5ms
58.59.60.94,80,ZA,Elite (HIA),1ms
124.41.240.177,4145,BR,Elite (HIA),82ms
67.205.159.46,5678,CN,Elite (HIA),2ms
203.24.102.74,32139,HK,Elite (HIA),2ms
197.234.13.75,1080,TH,Elite (HIA),4ms
105.27.199.218,8888,TH,Elite (HIA),1ms
187.44.146.2,4145,ZA,Elite (HIA),74ms
222.129.33.67,4153,GE,Elite (HIA),1ms
47.242.40.222,4145,BR,Elite (HIA),22.2s
118.172.128.50,5678,DE,Elite (HIA),2ms
14.207.82.196,5678,IN,Transparent (NOA),2ms
165.90.60.73,58334,IT,Elite (HIA),2ms
176.74.118.133,4145,ID,Elite (HIA),1ms
177.38.244.1,3128,NP,Elite (HIA),2ms
142.93.109.23,8080,RU,Elite (HIA),1ms
103.59.203.193,8080,US,Elite (HIA),2ms
156.54.212.55,9151,DE,Elite (HIA),2ms
180.246.62.222,46656,CN,Elite (HIA),3ms
202.52.237.117,9051,AL,Elite (HIA),82ms
89.111.133.217,3629,FR,Elite (HIA),78ms
38.127.179.219,5678,IN,Elite (HIA),1ms
185.208.172.248,5678,BR,Elite (HIA),1ms
113.109.29.68,1080,BR,Elite (HIA),2ms
80.90.83.191,31476,VN,Elite (HIA),3ms
178.32.99.234,33633,PT,Elite (HIA),1ms
103.47.93.214,4145,US,Elite (HIA),1ms
170.244.64.198,4153,AU,Elite (HIA),1ms
190.109.72.33,12886,US,Elite (HIA),1ms
203.205.35.201,44444,JP,Elite (HIA),2ms
2.81.216.239,80,BD,Elite (HIA),82ms
208.113.155.176,443,PK,Elite (HIA),2ms
139.180.170.204,10800,SG,Elite (HIA),3ms
172.67.53.215,4153,BR,Elite (HIA),2ms
43.153.174.197,34503,US,Elite (HIA),2ms
61.247.180.182,31337,ID,Elite (HIA),2ms
203.170.75.14,62322,RU,Elite (HIA),2ms
172.104.47.98,5678,BR,Elite (HIA),3ms
186.251.255.213,4153,TR,Elite (HIA),2ms
74.207.251.162,4153,CA,Elite (HIA),2ms
202.148.22.106,5678,TH,Elite (HIA),2ms
188.130.163.254,80,CA,Elite (HIA),1ms
45.233.2.1,5678,CN,Elite (HIA),1ms
176.88.166.190,80,BG,Elite (HIA),2ms
104.17.132.79,8118,US,Elite (HIA),2ms
110.78.149.161,5678,BD,Elite (HIA),2ms
104.19.109.209,39593,SG,Elite (HIA),2ms
113.226.251.10,5678,BR,Elite (HIA),2ms
212.5.132.74,80,IN,Elite (HIA),83ms
99.26.74.89,4145,NP,Elite (HIA),2ms
103.214.156.254,59341,CN,Elite (HIA),3ms
34.64.4.104,17501,CA,Elite (HIA),2ms
167.250.26.18,38801,SG,Elite (HIA),5ms
14.102.61.138,80,DE,Elite (HIA),10ms
202.166.205.242,21358,SG,Elite (HIA),2ms
114.106.137.191,10001,KR,Elite (HIA),7ms
104.21.31.189,14061,IN,Elite (HIA),2ms
66.42.60.190,1080,TH,Elite (HIA),2ms
49.12.225.148,4145,SE,Elite (HIA),2ms
128.199.142.101,8080,RU,Elite (HIA),2ms
119.202.6.231,1080,BR,Elite (HIA),2ms
103.66.233.161,1080,NP,Elite (HIA),1ms
184.82.76.136,4153,DE,Elite (HIA),83ms
31.220.15.95,5678,US,Elite (HIA),81ms
91.245.227.59,14109,UA,Elite (HIA),2ms
205.164.66.7,59400,UA,Elite (HIA),1ms
202.166.192.84,12345,US,Elite (HIA),1ms
161.97.66.104,4145,BD,Elite (HIA),2ms
172.96.172.149,1080,US,Elite (HIA),1ms
45.137.155.126,5678,MD,Elite (HIA),2ms
212.3.109.7,12057,RU,Elite (HIA),2ms
165.227.112.138,5678,CN,Elite (HIA),2ms
182.160.124.106,20997,BR,Elite (HIA),2ms
159.223.173.237,2829,CN,Elite (HIA),1ms
93.119.166.150,4153,HK,Elite (HIA),1ms
185.139.69.118,3128,IN,Elite (HIA),2ms
114.232.109.27,53384,CN,Elite (HIA),2ms
177.38.5.51,5678,US,Elite (HIA),87ms
124.131.202.102,28643,DE,Elite (HIA),2ms
104.251.224.95,12057,PL,Elite (HIA),1ms
103.38.205.17,1080,GB,Elite (HIA),82ms
58.214.69.198,3580,TH,Elite (HIA),2ms
159.223.173.237,21234,AR,Elite (HIA),1ms
136.243.174.243,4145,SG,Elite (HIA),2ms
91.198.137.31,5678,US,Elite (HIA),1ms
51.89.0.56,38279,US,Elite (HIA),1ms
180.180.152.94,3128,MX,Elite (HIA),86ms
201.159.8.126,11324,CA,Elite (HIA),2ms
43.134.188.89,4145,FI,Elite (HIA),1ms
38.242.46.234,80,CA,Elite (HIA),86ms
45.76.9.121,44965,AT,Elite (HIA),2ms
189.201.191.66,80,IN,Elite (HIA),4ms
104.25.108.120,5678,GB,Elite (HIA),2ms
95.217.144.183,4153,ID,Elite (HIA),2ms
104.21.194.19,4145,ID,Elite (HIA),86ms
212.186.128.58,5678,IN,Elite (HIA),2ms
103.84.178.2,443,CN,Elite (HIA),2ms
85.92.183.97,1080,TR,Elite (HIA),1ms
112.78.164.62,1080,PL,Elite (HIA),2ms
202.159.35.33,10820,RU,Elite (HIA),2ms
103.47.93.210,4153,BZ,Elite (HIA),1ms
182.34.147.247,7497,UG,Elite (HIA),2ms
88.255.217.49,80,BR,Elite (HIA),2ms
83.168.84.62,5678,DE,Elite (HIA),2ms
5.181.252.102,1080,PE,Elite (HIA),2ms
203.30.190.172,10005,US,Elite (HIA),2ms
196.0.39.50,8080,RU,Elite (HIA),2ms
189.126.14.226,38869,CN,Elite (HIA),2ms
78.47.53.17,16072,FR,Elite (HIA),3ms
181.65.121.34,999,BR,Elite (HIA),91ms
45.77.194.89,57438,US,Elite (HIA),1ms
195.2.71.201,8080,US,Elite (HIA),2ms
106.75.134.183,11184,IN,Elite (HIA),2ms
195.154.61.36,49463,TH,Elite (HIA),3ms
170.0.54.201,39825,KH,Elite (HIA),2ms
104.156.224.85,4145,IN,Elite (HIA),2ms
167.99.12.224,5678,BG,Elite (HIA),2ms
103.199.97.9,5678,US,Elite (HIA),1ms
101.51.104.182,4153,FR,Elite (HIA),2ms
110.74.195.33,32238,BY,Elite (HIA),2ms
45.126.21.75,7497,DE,Elite (HIA),2ms
212.50.19.150,41890,CN,Elite (HIA),2ms
75.119.203.166,15976,DE,Elite (HIA),2ms
51.255.219.244,22016,CN,Elite (HIA),4ms
86.57.134.64,55808,CH,Elite (HIA),3ms
138.201.140.90,10800,DE,Elite (HIA),86ms
106.14.105.216,10605,US,Elite (HIA),1ms
5.189.146.59,8080,CO,Elite (HIA),1ms
221.2.84.42,18301,BR,Elite (HIA),83ms
165.225.94.122,61155,MN,Elite (HIA),2ms
155.133.83.91,4145,IN,Elite (HIA),2ms
98.206.244.30,5678,BD,Elite (HIA),4ms
190.0.22.36,5678,FR,Elite (HIA),2ms
168.227.158.9,4153,BR,Elite (HIA),2ms
64.119.30.126,53341,CN,Elite (HIA),1ms
203.192.199.238,1080,EC,Elite (HIA),5ms
103.15.245.18,57114,ID,Elite (HIA),2ms
51.91.151.47,5678,US,Elite (HIA),2ms
186.226.171.94,4145,HK,Elite (HIA),2ms
112.194.91.239,5678,CZ,Elite (HIA),2ms
186.47.23.6,10081,DE,Elite (HIA),1ms
103.23.100.1,3629,US,Elite (HIA),75ms
38.131.32.78,443,US,Elite (HIA),2ms
8.210.54.50,11537,CN,Elite (HIA),1ms
46.23.53.164,57614,RS,Elite (HIA),85ms
43.157.51.43,8123,NP,Elite (HIA),4ms
38.127.172.115,5678,IN,Elite (HIA),6ms
162.241.46.40,5678,ID,Elite (HIA),2ms
112.45.121.199,4145,RU,Elite (HIA),1ms
109.92.138.250,443,US,Elite (HIA),6ms
202.79.34.96,52914,US,Elite (HIA),82ms
103.12.246.109,14778,PH,Elite (HIA),2ms
202.159.107.137,8080,TH,Elite (HIA),1ms
212.120.186.39,7497,BR,Elite (HIA),2ms
104.251.81.87,5678,TH,Elite (HIA),1ms
67.180.167.174,5678,RU,Elite (HIA),1ms
103.196.136.158,4145,SG,Elite (HIA),2ms
180.183.158.136,30073,UA,Elite (HIA),2ms
186.248.87.172,40000,GB,Elite (HIA),2ms
183.89.116.141,5678,RU,Elite (HIA),2ms
84.38.189.241,8080,CA,Elite (HIA),2ms
103.136.127.140,1080,TH,Elite (HIA),2ms
95.182.78.3,80,SS,Elite (HIA),3ms
178.79.144.186,4145,BD,Elite (HIA),3ms
77.37.155.85,60279,RU,Elite (HIA),2ms
104.21.124.121,4145,HK,Elite (HIA),2ms
101.109.251.42,47886,BD,Elite (HIA),2ms
169.255.139.5,1080,AR,Elite (HIA),87ms
203.76.103.57,56707,IN,Elite (HIA),2ms
85.26.227.178,4153,TH,Elite (HIA),2ms
119.13.125.238,1080,US,Elite (HIA),3ms
103.26.247.102,4145,IN,Elite (HIA),3ms
170.233.117.249,443,SG,Elite (HIA),85ms
